SongID,AlbumID,Name,Duration,Dancablity,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveliness,Valence,Popularity,Explicit
12495,647,Together Let's Find Love,217280,0.372,0.52,-10.883,0.0354,0.557,0,0.687,0.448,22,FALSE
12496,467,Togetherness,147933,0.532,0.454,-7.05,0.0286,0.886,4.95E-05,0.147,0.654,3,FALSE
12497,7423,Together,286466,0.515,0.572,-8.607,0.0261,0.0598,0.0508,0.0846,0.778,2,FALSE
12498,80,Together,177160,0.419,0.516,-8.152,0.0297,0.722,0,0.563,0.769,32,FALSE
12499,218,Tomboy,169080,0.437,0.26,-11.705,0.0295,0.724,0.00388,0.104,0.261,1,FALSE
12500,434,Tombstone,160078,0.55,0.637,-5.212,0.163,0.597,0,0.129,0.535,75,TRUE
12501,1014,Tomorrow Doesn't Matter Tonight,221840,0.627,0.877,-4.151,0.0379,0.317,1.09E-05,0.0613,0.365,30,FALSE
12502,3792,Tomorrow,220173,0.441,0.644,-5.774,0.0363,0.56,0,0.109,0.349,65,FALSE
12503,7424,Tongue Tied,218013,0.56,0.936,-5.835,0.0439,0.00847,0,0.161,0.371,80,FALSE
12504,7325,Tonight (Best You Ever Had),239453,0.693,0.813,-4.361,0.066,0.0496,0,0.289,0.515,64,TRUE
12505,3763,Tonight (Could Be The Night),127608,0.434,0.632,-5.545,0.0358,0.879,3.68E-05,0.124,0.79,31,FALSE
12506,7425,Tonight (I'm Lovin' You),228023,0.802,0.715,-8.81,0.275,0.327,0.000248,0.126,0.522,19,FALSE
12507,7426,Tonight I Fell In Love,107826,0.614,0.752,-6.722,0.0291,0.537,0,0.0818,0.804,17,FALSE
12508,7427,Tonight I Wanna Be Your Man,178360,0.404,0.364,-11.249,0.0331,0.392,0,0.123,0.21,27,FALSE
12509,721,Tonight I Won't Be There,169706,0.306,0.21,-14.278,0.0317,0.85,0,0.12,0.126,1,FALSE
12510,4042,Tonight I'll Be Staying Here With You,201133,0.583,0.38,-17.607,0.0482,0.376,0.00685,0.0676,0.529,45,FALSE
12511,7428,Tonight I'll Say A Prayer,198640,0.467,0.272,-13.337,0.032,0.537,0,0.449,0.322,10,FALSE
12512,7429,Tonight I'm Yours (Don't Hurt Me),251866,0.68,0.826,-4.958,0.0671,0.0683,0.444,0.0861,0.963,40,FALSE
12513,962,Tonight Is The Night,233466,0.846,0.72,-7.096,0.0506,0.00495,1.69E-05,0.329,0.864,48,FALSE
12514,7430,Tonight Is The Night,190000,0.625,0.786,-3.814,0.0465,0.0343,1.05E-06,0.202,0.537,50,FALSE
12515,7431,Tonight It's You,286346,0.367,0.833,-7.504,0.0472,0.0672,0,0.31,0.35,31,FALSE
12516,1391,Tonight Looks Good On You,231666,0.481,0.75,-5.593,0.0537,0.219,1.20E-06,0.0958,0.523,57,FALSE
12517,267,Tonight My Love| Tonight,128066,0.545,0.66,-7.872,0.0304,0.657,0,0.634,0.884,39,FALSE
12518,7432,Tonight She Comes,236733,0.655,0.837,-7.984,0.0264,0.053,0.0137,0.104,0.928,47,FALSE
12519,3785,Tonight The Heartache's On Me,206617,0.681,0.731,-4.64,0.0289,0.192,0,0.356,0.82,47,FALSE
12520,7433,Tonight Tonight,227360,0.419,0.348,-13.032,0.0342,0.508,1.44E-06,0.164,0.222,26,FALSE
12521,3943,Tonight Tonight,200466,0.686,0.783,-4.977,0.119,0.0764,0,0.163,0.814,75,FALSE
12522,274,Tonight You're Gonna Fall In Love With Me,123200,0.597,0.743,-9.767,0.0362,0.742,0,0.689,0.965,10,FALSE
12523,4374,Tonight| Tonight| Tonight,530560,0.571,0.502,-14.405,0.0303,0.0158,0.014,0.0849,0.316,42,FALSE
12524,7434,Tonight's The Night (Gonna Be Alright),237120,0.55,0.514,-12.617,0.0523,0.336,0.125,0.382,0.724,55,FALSE
12525,2420,Tonight's The Night,161186,0.318,0.476,-9.534,0.029,0.401,0,0.6,0.633,28,FALSE
12526,7435,Tonight's The Night,110968,0.259,0.521,-12.56,0.0346,0.914,0.00273,0.425,0.932,19,FALSE
12527,7436,Tonight,237133,0.515,0.841,-4.983,0.0352,0.00647,0,0.135,0.765,49,FALSE
12528,7437,Tonight,165106,0.256,0.346,-6.759,0.0346,0.846,7.71E-06,0.392,0.369,8,FALSE
12529,7438,Tonight,210080,0.713,0.566,-11.178,0.0536,0.426,0.000217,0.249,0.881,0,FALSE
12530,4875,Tonight,207466,0.469,0.386,-12.112,0.0272,0.103,1.20E-05,0.291,0.383,52,FALSE
12531,2093,Tonights The Night,117586,0.471,0.341,-12.334,0.0266,0.611,0,0.0809,0.953,24,FALSE
12532,7439,Tonight,370026,0.802,0.672,-9.419,0.0562,0.00185,0.0508,0.281,0.686,26,FALSE
12533,7440,Tonite| Tonite,152373,0.451,0.404,-11.071,0.035,0.707,0,0.3,0.666,25,FALSE
12534,7441,Tonite's Tha Night,199293,0.743,0.523,-5.456,0.103,0.0231,0.0309,0.0701,0.789,36,TRUE
12535,7442,Tonite,323266,0.965,0.449,-15.225,0.237,0.0502,1.17E-06,0.267,0.722,54,TRUE
12536,102,Tony Rome,146401,0.7,0.512,-8.093,0.0382,0.661,0,0.121,0.825,14,FALSE
12537,6651,Too Bad,156546,0.608,0.398,-11.929,0.0407,0.693,0,0.063,0.79,22,FALSE
12538,3732,Too Bad,232240,0.598,0.808,-5.209,0.0388,0.00304,0,0.147,0.288,58,FALSE
12539,6956,Too Blind To See It,211200,0.776,0.585,-11.551,0.0361,0.000403,0.227,0.0737,0.698,42,FALSE
12540,1413,Too Close,259440,0.847,0.402,-9.952,0.0641,0.0118,0,0.283,0.752,66,TRUE
12541,3383,Too Comfortable,236818,0.935,0.472,-9.304,0.0575,0.0455,0,0.19,0.659,65,TRUE
12542,7443,Too Experienced,192493,0.649,0.66,-11.771,0.0607,0.153,0,0.0475,0.959,13,FALSE
12543,190,Too Funky,224933,0.659,0.893,-8.324,0.076,0.0211,0.308,0.72,0.756,56,FALSE
12544,2314,Too Gone| Too Long,282693,0.621,0.683,-7.488,0.0396,0.149,2.87E-06,0.0964,0.684,30,FALSE
12545,361,Too Hot To Hold,160866,0.676,0.731,-8.226,0.0352,0.364,0,0.375,0.865,8,FALSE
12546,97,Too Hot,218933,0.845,0.407,-14.983,0.203,0.089,0.00985,0.222,0.576,41,FALSE
12547,3471,Too Hot,263866,0.506,0.827,-8.788,0.0341,0.000214,0.0027,0.0937,0.687,18,FALSE
12548,4643,Too Late,178266,0.507,0.52,-7.39,0.0294,0.0519,1.17E-06,0.0842,0.294,30,FALSE
12549,7444,Too Late,67749,0.681,0.505,-14.031,0.415,0.254,0.0275,0.0833,0.307,25,FALSE
12550,5965,Too Little Too Late,203773,0.497,0.987,-0.884,0.098,0.0308,0.00463,0.123,0.455,37,FALSE
12551,7445,Too Little Too Late,223533,0.394,0.821,-4.304,0.0404,0.00302,0.019,0.186,0.509,68,FALSE
12552,7446,Too Much Ain't Enough Love,284280,0.623,0.721,-10.52,0.0276,0.302,0.000122,0.0838,0.782,34,FALSE
12553,1800,Too Much Information,295960,0.566,0.965,-8.52,0.0342,0.00359,0.0572,0.0982,0.791,39,FALSE
12555,287,Too Much Of A Good Thing,188320,0.712,0.496,-7.816,0.0237,0.19,0.000388,0.0966,0.473,33,FALSE
12557,7447,Too Much Sauce,223093,0.96,0.547,-6.992,0.0786,0.0496,0,0.216,0.186,62,TRUE
12558,7448,Too Much Talk,132373,0.402,0.704,-4.913,0.0325,0.194,8.16E-05,0.225,0.882,9,FALSE
12559,1618,Too Much Tequila,135106,0.811,0.546,-8.516,0.0462,0.716,0.328,0.124,0.939,25,FALSE
12560,3609,Too Much,296966,0.648,0.626,-12.11,0.0363,0.215,0.000682,0.18,0.849,4,FALSE
12561,3346,Too Shy,222320,0.714,0.709,-11.067,0.0743,0.101,9.38E-05,0.0786,0.728,59,FALSE
12562,1888,Too Soon To Know,215240,0.264,0.189,-13.093,0.0306,0.847,0.425,0.114,0.111,27,FALSE
12563,7449,Too Weak To Fight,138560,0.666,0.386,-14.184,0.0272,0.438,2.34E-06,0.0519,0.939,29,FALSE
12564,5039,Too Young To Fall In Love,212653,0.486,0.811,-5.853,0.0346,0.135,0.0419,0.125,0.852,58,FALSE
12565,6585,Too Young To Go Steady,132026,0.266,0.293,-10.182,0.0315,0.964,0.00012,0.158,0.388,9,FALSE
12566,7450,Too Young,251133,0.543,0.504,-9.726,0.0443,0.35,0,0.114,0.29,44,FALSE
12567,7451,Took Her To The O,196179,0.82,0.592,-7.002,0.29,0.0149,4.71E-06,0.121,0.4,76,TRUE
12568,3247,Took The Last Train,271893,0.743,0.443,-14.524,0.0301,0.101,0.000683,0.136,0.715,32,FALSE
12569,4717,Tootsee Roll,261360,0.869,0.725,-12.507,0.256,0.0453,0,0.203,0.699,53,TRUE
12570,7452,Top Back,282413,0.597,0.678,-5.743,0.3,0.0103,0,0.381,0.659,56,TRUE
12571,7453,Top Forty| News| Weather And Sports,145266,0.444,0.536,-10.022,0.0329,0.809,8.57E-06,0.28,0.923,1,FALSE
12572,7454,Top Forty,157426,0.601,0.447,-10.134,0.0279,0.423,5.45E-05,0.0957,0.752,6,FALSE
12573,7455,Top Of The World,166552,0.579,0.364,-15.352,0.0319,0.699,0,0.308,0.568,26,FALSE
12574,6198,Top Of The World,232866,0.546,0.785,-8.788,0.0297,0.0354,3.60E-06,0.0935,0.804,41,FALSE
12576,7456,Topsy II,216266,0.459,0.772,-10.642,0.0303,0.736,0.131,0.277,0.573,1,FALSE
12577,7457,Torn Between Two Lovers,229413,0.55,0.376,-11.426,0.0304,0.728,0.000144,0.581,0.495,45,FALSE
12578,7458,Torn,244666,0.575,0.886,-5.182,0.034,0.0647,0.000187,0.709,0.608,66,FALSE
12579,1270,Torquay,116360,0.639,0.865,-10.253,0.0392,0.12,0.858,0.119,0.969,23,FALSE
12580,7459,Torture,129573,0.446,0.434,-12.915,0.0323,0.784,0.119,0.11,0.534,24,FALSE
12581,2175,Torture,293120,0.754,0.836,-4.703,0.0425,0.0179,2.53E-06,0.35,0.965,56,FALSE
12582,4226,Tossin' And Turnin',159640,0.569,0.722,-8.914,0.0393,0.225,0,0.108,0.965,46,FALSE
12583,7460,Tossing & Turning,146186,0.586,0.51,-9.072,0.0379,0.463,0,0.221,0.638,26,FALSE
12584,3519,Total Eclipse Of The Heart,269786,0.435,0.658,-8.179,0.0661,0.195,0,0.102,0.184,76,FALSE
12585,42,Total Eclipse Of The Heart,264493,0.513,0.662,-6.058,0.0293,0.195,0,0.101,0.261,64,FALSE
12586,4741,Touch And Go,186519,0.569,0.624,-7.824,0.0309,0.647,0,0.619,0.658,15,FALSE
12588,7461,Touch And Gone,238933,0.746,0.813,-5.928,0.0316,0.00726,1.52E-06,0.171,0.856,5,FALSE
12589,7462,Touch And Go,297733,0.663,0.509,-10.007,0.0268,0.0511,0.000526,0.198,0.89,42,FALSE
12590,7463,Touch Me (I Want Your Body),225986,0.63,0.84,-4.707,0.0383,0.162,7.06E-06,0.0887,0.537,44,FALSE
12591,7464,Touch Me Baby (reaching Out For Your Love),185306,0.544,0.49,-11.868,0.121,0.75,0.0902,0.31,0.909,13,FALSE
12592,7465,Touch Me Baby,869333,0.714,0.661,-8.127,0.0852,0.068,0.00187,0.13,0.742,8,FALSE
12593,7466,Touch Me Tonight,252666,0.697,0.743,-8.51,0.0288,0.211,7.75E-06,0.0594,0.444,14,FALSE
12594,7467,Touch Me,230893,0.73,0.601,-11.625,0.172,0.295,7.19E-05,0.0687,0.705,4,FALSE
12595,7006,Touch Me,190253,0.425,0.903,-4.801,0.0732,0.405,0.0128,0.117,0.769,68,FALSE
12596,7468,Touch My Light,280933,0.568,0.657,-8.83,0.0552,0.00543,0.000445,0.159,0.5,24,FALSE
12597,6851,Touch Of Grey,347826,0.617,0.817,-7.136,0.0354,0.0427,3.34E-06,0.146,0.803,56,FALSE
12598,3383,Touch The Sky,144361,0.898,0.577,-7.785,0.238,0.0361,0,0.176,0.266,53,TRUE
12599,2106,Touchin On My,183106,0.538,0.876,-3.559,0.139,0.03,0,0.251,0.527,53,FALSE
12600,302,Touchin| Lovin,221971,0.813,0.58,-6.724,0.0746,0.0405,8.45E-06,0.349,0.443,63,TRUE
12601,3987,Touch,201733,0.828,0.749,-7.554,0.0556,0.0942,0.000171,0.114,0.953,43,FALSE
12602,6619,Tough All Over,277533,0.609,0.799,-10.352,0.0349,0.0188,1.01E-05,0.0779,0.505,23,FALSE
12603,4396,Tough,195906,0.605,0.386,-8.008,0.0337,0.553,0,0.152,0.148,38,FALSE
12604,7469,Tour,212546,0.848,0.896,-3.871,0.323,0.223,0,0.229,0.758,35,TRUE
12605,879,Town Without Pity,174146,0.499,0.535,-6.43,0.0292,0.618,7.55E-05,0.065,0.65,36,FALSE
12606,2641,Toxic,198800,0.774,0.838,-3.914,0.114,0.0249,0.025,0.242,0.924,79,FALSE
12607,42,Toxic,204413,0.607,0.74,-5.401,0.0561,0.131,0,0.0797,0.486,53,FALSE
12608,327,Toxicity,218933,0.413,0.873,-4.151,0.0535,0.000264,0.0025,0.204,0.481,79,FALSE
12609,7470,Toxic,168182,0.653,0.453,-5.395,0.0351,0.307,0.00101,0.113,0.0405,71,TRUE
12610,3884,Toy Soldiers,287600,0.514,0.59,-6.405,0.0274,0.403,0,0.126,0.173,58,FALSE
12611,380,Toy Soldier,153360,0.714,0.603,-6.06,0.0348,0.554,0,0.218,0.643,12,FALSE
12612,373,Tracks Of My Tears,174573,0.408,0.311,-11.52,0.0467,0.702,0,0.161,0.656,29,FALSE
12613,5090,Tracks Of My Tears,193773,0.639,0.564,-7.241,0.0227,0.123,0,0.0715,0.877,36,FALSE
12614,7471,Tracy,144065,0.516,0.763,-9.491,0.0278,0.00172,0.849,0.359,0.581,0,FALSE
12615,1508,Trade It All,275266,0.819,0.778,-5.839,0.21,0.029,0,0.215,0.779,53,TRUE
12616,5087,Trading Places,268240,0.696,0.643,-5.218,0.0447,0.000153,1.03E-05,0.156,0.332,58,FALSE
12617,1381,Trailerhood,173693,0.663,0.83,-4.584,0.039,0.246,1.41E-06,0.285,0.866,46,FALSE
12618,2924,Train Called Freedom,317674,0.491,0.85,-9.682,0.151,0.184,3.10E-06,0.624,0.389,1,FALSE
12619,2160,Train Food,164082,0.492,0.712,-7.278,0.691,0.564,9.10E-05,0.357,0.23,63,TRUE
12620,7472,Train In Vain (Stand By Me),213506,0.94,0.588,-6.929,0.047,0.000145,0.853,0.0629,0.866,0,FALSE
12621,3569,Train| Train,216693,0.609,0.807,-8.286,0.0559,0.015,0.00123,0.37,0.754,55,FALSE
12622,77,Trains And Boats And Planes,168600,0.476,0.177,-15.941,0.0471,0.943,4.48E-05,0.114,0.271,24,FALSE
12623,7473,Trampled Under Foot,335466,0.55,0.835,-8.632,0.0487,0.163,0.179,0.0864,0.808,57,FALSE
12624,1142,Tramp,258106,0.418,0.914,-3.709,0.0527,0.227,0.00561,0.747,0.71,8,FALSE
12625,4722,Tramp,181253,0.89,0.377,-12.111,0.0605,0.204,1.31E-05,0.0741,0.907,41,FALSE
12626,6244,Transportin',169344,0.804,0.66,-4.86,0.0726,0.0319,0,0.103,0.257,72,TRUE
12627,348,Trap Queen,222093,0.746,0.873,-3.803,0.128,0.0244,0,0.354,0.817,75,TRUE
12628,1792,Trap This Way (This Way),185438,0.71,0.586,-5.331,0.381,0.248,0,0.193,0.207,61,TRUE
12629,7474,Trap Trap Trap,275720,0.729,0.838,-4.476,0.313,0.00612,0,0.0721,0.349,53,TRUE
12630,5721,Trapped By A Thing Called Love,160626,0.719,0.486,-9.489,0.0538,0.119,3.19E-05,0.0718,0.824,49,FALSE
12631,7475,Trapped In The Closet,992160,0.551,0.583,-6.473,0.159,0.539,0,0.365,0.419,40,TRUE
12632,3383,Trapped In The Sun,201979,0.701,0.546,-5.918,0.133,0.435,0,0.188,0.118,56,TRUE
12633,522,Trauma,238203,0.682,0.639,-4.406,0.292,0.0284,0,0.197,0.183,58,TRUE
12634,5952,Travelin' Prayer,256959,0.508,0.775,-9.002,0.0422,0.104,0.167,0.0392,0.85,34,FALSE
12635,7476,Travelin' Soldier,342426,0.565,0.323,-8.837,0.0273,0.634,0,0.214,0.501,60,FALSE
12636,7477,Treasure Of Your Love,171076,0.494,0.479,-8.258,0.0309,0.583,0.000139,0.28,0.535,10,FALSE
12637,3261,Treasure,178560,0.874,0.692,-5.28,0.0431,0.0412,7.24E-05,0.324,0.937,77,TRUE
12638,3726,Treat 'Em Right,283306,0.932,0.54,-13.168,0.227,0.0362,7.48E-05,0.204,0.57,47,FALSE
12639,4055,Treat Her Like A Lady,257773,0.75,0.463,-6.99,0.0415,0.0581,0,0.0889,0.568,39,FALSE
12640,2105,Tres Delinquentes,255693,0.826,0.698,-4.004,0.151,0.0177,0.00761,0.314,0.604,57,FALSE
12641,7478,Triangle Of Love (Hey Diddle Diddle),201960,0.39,0.79,-8.963,0.108,0.581,0,0.0823,0.781,4,FALSE
12642,5,Triangle,145093,0.674,0.59,-8.735,0.0445,0.306,2.04E-06,0.0884,0.843,12,FALSE
12643,5062,Tribute (Right On),301733,0.697,0.679,-12.814,0.0362,0.118,0.000123,0.209,0.968,41,FALSE
12644,7479,Trickle Trickle,142400,0.583,0.804,-8.539,0.226,0.149,0,0.0876,0.788,30,FALSE
12645,5253,Tricky| Tricky,203133,0.858,0.947,-3.557,0.235,0.125,0,0.0367,0.967,33,FALSE
12646,6580,Trippin',267328,0.753,0.831,-6.431,0.0958,0.173,1.23E-05,0.0927,0.505,43,FALSE
12647,7480,Troglodyte (Cave Man),217933,0.797,0.653,-14.226,0.0722,0.0527,0.0043,0.0801,0.861,31,FALSE
12648,7481,Trouble I've Had,217933,0.641,0.558,-7.06,0.0458,0.101,2.52E-05,0.284,0.467,2,FALSE
12649,7482,Trouble In Mind,173466,0.66,0.443,-10.184,0.0736,0.692,1.00E-06,0.839,0.617,23,FALSE
12650,1234,Trouble In Paradise,229000,0.708,0.54,-12.586,0.0274,0.162,0,0.213,0.757,32,FALSE
12651,4415,Trouble In Paradise,145346,0.389,0.681,-4.579,0.0602,0.897,0,0.372,0.818,16,FALSE
12652,3970,Trouble Is My Middle Name,146626,0.481,0.204,-15.508,0.0261,0.875,0,0.591,0.45,54,FALSE
12654,7483,Trouble,236533,0.695,0.503,-12.91,0.0361,0.111,0.0134,0.0996,0.969,53,FALSE
12655,3451,Troublemaker,185200,0.761,0.856,-3.65,0.0731,0.02,0,0.149,0.967,65,FALSE
12656,2717,Trouble,193600,0.575,0.933,-2.719,0.051,0.00822,0,0.244,0.848,59,FALSE
12657,7484,Truckin',306973,0.644,0.623,-13.862,0.059,0.389,0.0202,0.0617,0.676,58,FALSE
12658,7485,True Blue Lou,161466,0.398,0.396,-7.853,0.0348,0.881,0,0.229,0.286,3,FALSE
12659,4621,True Blue Love,298546,0.634,0.784,-11.363,0.039,0.107,3.10E-05,0.208,0.654,23,FALSE
12660,4972,True Blue,258226,0.799,0.773,-10.035,0.0393,0.261,2.58E-06,0.044,0.896,57,FALSE
12661,1280,True Colors,226066,0.386,0.145,-16.94,0.0362,0.792,0.000196,0.1,0.262,70,FALSE
12662,42,True Colors,214000,0.611,0.387,-7.949,0.0242,0.118,0,0.213,0.335,47,FALSE
12663,6561,True Companion,249960,0.465,0.16,-18.027,0.0406,0.812,1.11E-06,0.109,0.293,48,FALSE
12664,7486,True Faith,252053,0.608,0.924,-5.919,0.035,0.261,0.012,0.338,0.948,50,FALSE
12665,2981,True Love Goes On And On,181933,0.337,0.286,-8.349,0.0285,0.505,0,0.244,0.322,10,FALSE
12666,2581,True Love Never Runs Smooth,145800,0.461,0.493,-9.095,0.0321,0.209,0,0.18,0.647,5,FALSE
12667,7487,True Love Ways,178933,0.545,0.207,-12.628,0.0282,0.648,1.88E-06,0.112,0.185,23,FALSE
12668,292,True Love Ways,159106,0.357,0.476,-9.592,0.036,0.374,4.65E-06,0.333,0.468,39,FALSE
12669,1180,True Love,230733,0.457,0.823,-4.76,0.311,0.00144,0,0.108,0.578,65,TRUE
12670,238,True True Happiness,153200,0.57,0.465,-8.283,0.0379,0.822,0,0.073,0.889,7,FALSE
12671,467,True| True Love,140093,0.556,0.711,-7.58,0.105,0.781,0,0.527,0.714,1,FALSE
12672,5775,TRUE,204173,0.598,0.4,-10.054,0.0241,0.459,0,0.151,0.369,65,FALSE
12673,7488,TRUE,328293,0.744,0.545,-9.361,0.0297,0.506,0.0977,0.0649,0.346,73,FALSE
12674,4077,Truly Madly Deeply,277266,0.555,0.698,-8.874,0.0287,0.403,0,0.0851,0.816,75,FALSE
12675,5270,Trumpets,217419,0.635,0.691,-4.862,0.258,0.555,0,0.097,0.638,68,FALSE
12676,7489,Trust Me,236337,0.493,0.472,-9.526,0.0326,0.384,2.36E-06,0.227,0.454,1,FALSE
12677,7490,Truth Hurts,173325,0.715,0.624,-3.046,0.114,0.11,0,0.123,0.412,89,TRUE
12678,812,Truth Is,236746,0.707,0.451,-10.38,0.0761,0.309,0,0.0524,0.616,50,FALSE
12679,7491,Try (Try To Fall In Love),176326,0.444,0.235,-10.646,0.0349,0.837,0,0.165,0.375,1,FALSE
12680,2289,Try A Little Tenderness,194613,0.302,0.19,-13.805,0.0369,0.885,6.25E-05,0.274,0.252,28,FALSE
12681,7492,Try A Little Tenderness,201733,0.587,0.133,-15.151,0.0565,0.186,2.26E-05,0.258,0.068,65,FALSE
12682,5363,Try Again,284240,0.635,0.841,-6.369,0.15,0.263,0,0.163,0.915,35,FALSE
12683,7493,Try Again,226626,0.758,0.576,-11.477,0.0417,0.589,9.57E-06,0.146,0.712,37,FALSE
12684,5810,Try It On My Own,280426,0.544,0.593,-5.887,0.0362,0.612,6.75E-06,0.146,0.139,53,FALSE
12685,7494,Try Me,217573,0.56,0.81,-8.029,0.0872,0.0071,7.93E-06,0.241,0.247,58,TRUE
12686,2254,Try Sleeping With A Broken Heart,249013,0.496,0.82,-5.155,0.112,0.158,0.246,0.13,0.549,62,FALSE
12687,7495,Try The Impossible,185466,0.38,0.203,-13.076,0.029,0.928,0,0.104,0.249,1,FALSE
12688,690,Try To Remember,239640,0.247,0.358,-9.724,0.0299,0.893,8.48E-06,0.0947,0.168,32,FALSE
12689,7496,Try To Remember,173986,0.469,0.211,-17.185,0.0283,0.815,0.00166,0.102,0.301,49,FALSE
12690,7497,Try Too Hard,128573,0.29,0.858,-8.242,0.0591,0.0578,6.47E-05,0.0659,0.517,14,FALSE
12691,3876,Tryin' To Get The Feeling Again,229720,0.268,0.598,-8.308,0.0502,0.663,9.62E-06,0.195,0.319,35,FALSE
12692,2153,Trying To Make A Fool Of Me,183973,0.551,0.723,-6.003,0.029,0.579,0,0.594,0.733,32,FALSE
12693,1180,Try,247906,0.673,0.629,-7.072,0.0299,0.00141,0,0.0944,0.551,74,FALSE
12694,7498,TSOP (The Sound Of Philadelphia),212106,0.723,0.853,-8.296,0.0295,0.0739,0.226,0.0979,0.965,28,FALSE
12695,7499,Tu Recuerdo,247866,0.4,0.82,-5.235,0.103,0.502,0,0.712,0.398,68,FALSE
12696,7500,Tuck Me In,270466,0.649,0.453,-8.849,0.0558,0.481,0,0.286,0.493,9,FALSE
12697,7501,Tucker's Town,241973,0.419,0.666,-7.781,0.0401,0.0372,0,0.281,0.481,39,FALSE
12698,703,Tucumcari,135266,0.708,0.3,-13.601,0.0314,0.664,0,0.0827,0.965,7,FALSE
12699,6767,Tuff Enuff,200960,0.581,0.75,-8.456,0.0378,0.046,0.00391,0.434,0.693,41,FALSE
12700,1211,Tuff,138173,0.591,0.219,-12.573,0.0661,0.366,0.864,0.0845,0.828,19,FALSE
12701,1470,Tulsa,206573,0.474,0.257,-18.718,0.0431,0.467,0.029,0.125,0.245,0,FALSE
12702,1189,Tumbling Dice,189906,0.717,0.638,-12.419,0.0553,0.108,0.000555,0.31,0.902,40,FALSE
12703,1347,Tunnel Of Love,309760,0.587,0.675,-11.787,0.0366,0.0501,0.00243,0.479,0.664,47,FALSE
12704,7502,Tunnel Of Love,131840,0.68,0.243,-14.251,0.0632,0.617,0,0.231,0.874,19,FALSE
12705,1830,Tunnel Vision,268186,0.497,0.489,-7.724,0.294,0.0576,9.91E-05,0.122,0.231,75,TRUE
12706,3141,Tupelo Honey,415040,0.569,0.444,-10.097,0.0373,0.548,3.29E-05,0.119,0.515,62,FALSE
12707,6559,Turn And Walk Away,190426,0.523,0.762,-5.784,0.0342,0.199,0.000497,0.171,0.452,24,FALSE
12708,5534,Turn Around| Look At Me,166826,0.171,0.32,-12.494,0.0313,0.601,3.11E-05,0.0463,0.328,42,FALSE
12709,7503,Turn Back The Hands Of Time,178653,0.563,0.655,-6.399,0.032,0.168,0,0.0484,0.866,41,FALSE
12710,7504,Turn Back The Pages,243800,0.372,0.746,-10.653,0.0799,0.19,0,0.107,0.462,21,FALSE
12711,7505,Turn Down For What,213733,0.818,0.799,-4.1,0.156,0.00107,0.128,0.057,0.0815,73,FALSE
12712,5381,Turn It On Again,229333,0.546,0.813,-10.143,0.0356,0.196,0.00502,0.0486,0.427,49,FALSE
12713,7506,Turn It Up,223733,0.78,0.852,-5.617,0.0505,0.00115,0.000313,0.314,0.875,12,FALSE
12714,27,Turn Loose Of My Leg,196106,0.541,0.653,-11.449,0.0704,0.557,1.89E-05,0.305,0.548,6,FALSE
12715,3688,Turn Me Loose,156693,0.449,0.098,-20.66,0.0315,0.911,1.23E-05,0.113,0.538,7,FALSE
12716,7181,Turn Me Loose,337933,0.588,0.641,-12.205,0.0312,0.0841,0.000663,0.303,0.548,56,FALSE
12717,3788,Turn Me On,199680,0.703,0.786,-2.243,0.0561,0.0666,0,0.553,0.475,54,FALSE
12718,7507,Turn Me On,192106,0.677,0.682,-6.879,0.0361,0.0405,0,0.0351,0.875,67,FALSE
12719,7508,Turn Off The Lights,354626,0.615,0.405,-12.386,0.0376,0.49,0.000129,0.348,0.645,51,FALSE
12720,5572,Turn On A Dream,168133,0.742,0.511,-10.683,0.0287,0.419,2.55E-06,0.118,0.953,15,FALSE
12721,5212,Turn On The Lights,248360,0.596,0.574,-9.373,0.212,0.0409,0,0.147,0.439,57,TRUE
12722,7509,Turn On Your Love Light,129973,0.858,0.396,-9.424,0.0865,0.648,0.908,0.0856,0.922,5,FALSE
12724,2317,Turn On Your Radar,196026,0.665,0.493,-9.81,0.0309,0.174,0,0.109,0.904,5,FALSE
12725,7510,"Turn The Beat Around (From ""The Specialist"")",231826,0.73,0.739,-9.113,0.0364,0.0137,0,0.0711,0.567,3,FALSE
12726,4896,Turn The Beat Around,252373,0.662,0.941,-4.05,0.0883,0.327,0,0.218,0.798,47,FALSE
12727,4069,Turn The World Around,149213,0.362,0.34,-11.002,0.0281,0.786,0,0.161,0.348,12,FALSE
12728,4498,Turn To Stone,229093,0.548,0.72,-9.777,0.0409,0.0686,0.000232,0.107,0.458,63,FALSE
12729,2311,Turn Up The Music,227973,0.594,0.841,-5.792,0.102,0.000238,2.22E-06,0.156,0.643,65,FALSE
12730,7511,Turn Up The Radio,278506,0.629,0.79,-13.496,0.0429,0.0375,0.00034,0.13,0.428,55,FALSE
12731,3125,Turn Your Love Around,230106,0.627,0.385,-13.655,0.0537,0.334,0,0.182,0.766,51,FALSE
12732,238,Turn Your Radio On,133346,0.55,0.459,-14.171,0.0482,0.648,0,0.102,0.849,18,FALSE
12733,4443,Turn! Turn! Turn! (To Everything There Is A Season),229360,0.452,0.818,-8.124,0.0439,0.135,2.72E-05,0.052,0.755,67,FALSE
12734,7512,Turned Away,343933,0.434,0.833,-9.018,0.048,0.0865,0.0486,0.117,0.786,34,FALSE
12735,7513,Turning Japanese,225186,0.503,0.803,-9.701,0.0485,0.01,0.0648,0.292,0.941,52,FALSE
