AlbumID,Name
5913,{'album_type': 'album'| 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1ZKhPkCXXgtiGgALn4OYtT'}| 'href': 'https://api.spotify.com/v1/artists/1ZKhPkCXXgtiGgALn4OYtT'| 'id': '1ZKhPkCXXgtiGgALn4OYtT'| 'name': 'Pérez Prado'| 'type': 'artist'| 'uri': 'spotify:artist:1ZKhPkCXXgtiGgALn4OYtT'}]| 'available_markets': ['AD'| 'AE'| 'AG'| 'AL'| 'AM'| 'AO'| 'AR'| 'AT'| 'AU'| 'AZ'| 'BA'| 'BB'| 'BD'| 'BE'| 'BF'| 'BG'| 'BH'| 'BI'| 'BJ'| 'BN'| 'BO'| 'BR'| 'BS'| 'BT'| 'BW'| 'BY'| 'BZ'| 'CA'| 'CH'| 'CI'| 'CL'| 'CM'| 'CO'| 'CR'| 'CV'| 'CW'| 'CY'| 'CZ'| 'DE'| 'DJ'| 'DK'| 'DM'| 'DO'| 'DZ'| 'EC'| 'EE'| 'EG'| 'ES'| 'FI'| 'FJ'| 'FM'| 'FR'| 'GA'| 'GB'| 'GD'| 'GE'| 'GH'| 'GM'| 'GN'| 'GQ'| 'GR'| 'GT'| 'GW'| 'GY'| 'HK'| 'HN'| 'HR'| 'HT'| 'HU'| 'ID'| 'IE'| 'IL'| 'IN'| 'IS'| 'IT'| 'JM'| 'JO'| 'KE'| 'KG'| 'KH'| 'KI'| 'KM'| 'KN'| 'KR'| 'KW'| 'KZ'| 'LA'| 'LB'| 'LC'| 'LI'| 'LK'| 'LR'| 'LS'| 'LT'| 'LU'| 'LV'| 'MA'| 'MC'| 'MD'| 'ME'| 'MG'| 'MH'| 'MK'| 'ML'| 'MN'| 'MO'| 'MR'| 'MT'| 'MU'| 'MV'| 'MW'| 'MX'| 'MY'| 'MZ'| 'NA'| 'NE'| 'NG'| 'NI'| 'NL'| 'NO'| 'NP'| 'NR'| 'NZ'| 'OM'| 'PA'| 'PE'| 'PG'| 'PH'| 'PK'| 'PL'| 'PS'| 'PT'| 'PW'| 'PY'| 'QA'| 'RO'| 'RS'| 'RU'| 'RW'| 'SA'| 'SB'| 'SC'| 'SE'| 'SG'| 'SI'| 'SK'| 'SL'| 'SM'| 'SN'| 'SR'| 'ST'| 'SV'| 'SZ'| 'TD'| 'TG'| 'TH'| 'TL'| 'TN'| 'TO'| 'TR'| 'TT'| 'TV'| 'TW'| 'TZ'| 'UA'| 'UG'| 'US'| 'UY'| 'UZ'| 'VC'| 'VN'| 'VU'| 'WS'| 'XK'| 'ZA'| 'ZM'| 'ZW']| 'external_urls': {'spotify': 'https://open.spotify.com/album/1hu7GjmtnChBUBDLZjb2Mb'}| 'href': 'https://api.spotify.com/v1/albums/1hu7GjmtnChBUBDLZjb2Mb'| 'id': '1hu7GjmtnChBUBDLZjb2Mb'| 'images': [{'height': 640| 'url': 'https://i.scdn.co/image/ab67616d0000b2733c5cd1123694baa75c07138d'| 'width': 640}| {'height': 300| 'url': 'https://i.scdn.co/image/ab67616d00001e023c5cd1123694baa75c07138d'| 'width': 300}| {'height': 64| 'url': 'https://i.scdn.co/image/ab67616d000048513c5cd1123694baa75c07138d'| 'width': 64}]| 'name': 'Coleccion Original'| 'release_date': '1998-10-27'| 'release_date_precision': 'day'| 'total_tracks': 15| 'type': 'album'| 'uri': 'spotify:album:1hu7GjmtnChBUBDLZjb2Mb'}
5070,Rose Royce III: Strikes Again!
7015,My Ghetto Report Card
5072,Circle Of Love
5074,Mater of Soul: George Kerr - Single & Raritie
5075,Sugar
5077,Gypsy Moon
5078,Thin Line Between Love & Hate: Golden Classics
7863,Whoomp! There It Is
5081,Don't Cry Now
5083,Love In Siberia The Best Of Laban
5084,Mirage (Deluxe Edition)
5086,Lost Soul
5335,{'album_type': 'single'| 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5YGY8feqx7naU7z4HrwZM6'}| 'href': 'https://api.spotify.com/v1/artists/5YGY8feqx7naU7z4HrwZM6'| 'id': '5YGY8feqx7naU7z4HrwZM6'| 'name': 'Miley Cyrus'| 'type': 'artist'| 'uri': 'spotify:artist:5YGY8feqx7naU7z4HrwZM6'}]| 'available_markets': ['AD'| 'AE'| 'AG'| 'AL'| 'AM'| 'AO'| 'AR'| 'AT'| 'AU'| 'AZ'| 'BA'| 'BB'| 'BD'| 'BE'| 'BF'| 'BG'| 'BH'| 'BI'| 'BJ'| 'BN'| 'BO'| 'BR'| 'BS'| 'BT'| 'BW'| 'BY'| 'BZ'| 'CA'| 'CH'| 'CI'| 'CL'| 'CM'| 'CO'| 'CR'| 'CV'| 'CW'| 'CY'| 'CZ'| 'DE'| 'DJ'| 'DK'| 'DM'| 'DO'| 'DZ'| 'EC'| 'EE'| 'EG'| 'ES'| 'FI'| 'FJ'| 'FM'| 'FR'| 'GA'| 'GB'| 'GD'| 'GE'| 'GH'| 'GM'| 'GN'| 'GQ'| 'GR'| 'GT'| 'GW'| 'GY'| 'HK'| 'HN'| 'HR'| 'HT'| 'HU'| 'ID'| 'IE'| 'IL'| 'IN'| 'IS'| 'IT'| 'JM'| 'JO'| 'JP'| 'KE'| 'KG'| 'KH'| 'KI'| 'KM'| 'KN'| 'KR'| 'KW'| 'KZ'| 'LA'| 'LB'| 'LC'| 'LI'| 'LK'| 'LR'| 'LS'| 'LT'| 'LU'| 'LV'| 'MA'| 'MC'| 'MD'| 'ME'| 'MG'| 'MH'| 'MK'| 'ML'| 'MN'| 'MO'| 'MR'| 'MT'| 'MU'| 'MV'| 'MW'| 'MX'| 'MY'| 'MZ'| 'NA'| 'NE'| 'NG'| 'NI'| 'NL'| 'NO'| 'NP'| 'NR'| 'NZ'| 'OM'| 'PA'| 'PE'| 'PG'| 'PH'| 'PK'| 'PL'| 'PS'| 'PT'| 'PW'| 'PY'| 'QA'| 'RO'| 'RS'| 'RU'| 'RW'| 'SA'| 'SB'| 'SC'| 'SG'| 'SI'| 'SK'| 'SL'| 'SM'| 'SN'| 'SR'| 'ST'| 'SV'| 'SZ'| 'TD'| 'TG'| 'TH'| 'TL'| 'TN'| 'TO'| 'TR'| 'TT'| 'TV'| 'TW'| 'TZ'| 'UA'| 'UG'| 'US'| 'UY'| 'UZ'| 'VC'| 'VN'| 'VU'| 'WS'| 'XK'| 'ZA'| 'ZM'| 'ZW']| 'external_urls': {'spotify': 'https://open.spotify.com/album/7z5fmW3FDD6jlpJtwMXV51'}| 'href': 'https://api.spotify.com/v1/albums/7z5fmW3FDD6jlpJtwMXV51'| 'id': '7z5fmW3FDD6jlpJtwMXV51'| 'images': [{'height': 640| 'url': 'https://i.scdn.co/image/ab67616d0000b273d59c3c489691c8b41043cab2'| 'width': 640}| {'height': 300| 'url': 'https://i.scdn.co/image/ab67616d00001e02d59c3c489691c8b41043cab2'| 'width': 300}| {'height': 64| 'url': 'https://i.scdn.co/image/ab67616d00004851d59c3c489691c8b41043cab2'| 'width': 64}]| 'name': 'Midnight Sky'| 'release_date': '2020-08-14'| 'release_date_precision': 'day'| 'total_tracks': 1| 'type': 'album'| 'uri': 'spotify:album:7z5fmW3FDD6jlpJtwMXV51'}
5089,Te Eart
6840,I'm Not Dead
6404,Current Mood
5092,Tim
5093,Love Is Contagious
6849,Eddie's House Of Hits
6663,Solo (feat. Demi Lovato)
5094,Love Zone (Expanded Edition)
5096,Airwaves
5098,I Hate the Music
7155,The Spirit of '67
5099,The Lizard
6691,The Rembrandts
5101,Deep Grooves
5104,Love Lies (with Normani)
5106,I'm Aliv
5108,Stacy Earl
5110,Live The Life
5111,Take It To The Floor
5112,DARKNESS AND LIGHT
6214,Rock N' Roll Love Letter
5113,In God We Trust
5115,Love Me Right
5117,Strange Days
5121,All Of This And Nothing
5122,XSCAPE
5123,Sammy Kershaw Big Hits Volume One
5128,The Search for Everything
7306,A Night to Remember (Mixed By Tony Okungbowa & Jojoflores)
5129,Hot Plate 2 - Volume 2
5133,Fantasy Ride
5138,Little Voice
5140,Duets - Love & Soul
7960,Yolanda
7519,King Kong
5143,Love Theme from Romeo & Juliet
5144,The Movie Song Album
5145,David Foster
5146,Love This Life
5147,O3
5148,Big Generator
7942,WTF (Where They From)
5149,My Way
5151,The Woman I Am
5152,John O'Banion
5153,{'album_type': 'single'| 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1E2AEtxaFaJtH0lO7kgNKw'}| 'href': 'https://api.spotify.com/v1/artists/1E2AEtxaFaJtH0lO7kgNKw'| 'id': '1E2AEtxaFaJtH0lO7kgNKw'| 'name': 'Russell Dickerson'| 'type': 'artist'| 'uri': 'spotify:artist:1E2AEtxaFaJtH0lO7kgNKw'}]| 'available_markets': ['AD'| 'AE'| 'AG'| 'AL'| 'AM'| 'AO'| 'AR'| 'AT'| 'AU'| 'AZ'| 'BA'| 'BB'| 'BD'| 'BE'| 'BF'| 'BG'| 'BH'| 'BI'| 'BJ'| 'BN'| 'BO'| 'BR'| 'BS'| 'BT'| 'BW'| 'BY'| 'BZ'| 'CA'| 'CH'| 'CI'| 'CL'| 'CM'| 'CO'| 'CR'| 'CV'| 'CY'| 'CZ'| 'DE'| 'DJ'| 'DK'| 'DM'| 'DO'| 'DZ'| 'EC'| 'EE'| 'EG'| 'ES'| 'FI'| 'FJ'| 'FM'| 'FR'| 'GA'| 'GB'| 'GD'| 'GE'| 'GH'| 'GM'| 'GN'| 'GQ'| 'GR'| 'GT'| 'GW'| 'GY'| 'HK'| 'HN'| 'HR'| 'HT'| 'HU'| 'ID'| 'IE'| 'IL'| 'IN'| 'IS'| 'IT'| 'JM'| 'JO'| 'JP'| 'KE'| 'KG'| 'KH'| 'KI'| 'KM'| 'KN'| 'KR'| 'KW'| 'KZ'| 'LA'| 'LB'| 'LC'| 'LI'| 'LK'| 'LR'| 'LS'| 'LT'| 'LU'| 'LV'| 'MA'| 'MC'| 'MD'| 'ME'| 'MG'| 'MH'| 'MK'| 'ML'| 'MN'| 'MO'| 'MR'| 'MT'| 'MU'| 'MV'| 'MW'| 'MX'| 'MY'| 'MZ'| 'NA'| 'NE'| 'NG'| 'NI'| 'NL'| 'NO'| 'NP'| 'NR'| 'NZ'| 'OM'| 'PA'| 'PE'| 'PG'| 'PH'| 'PK'| 'PL'| 'PS'| 'PT'| 'PW'| 'PY'| 'QA'| 'RO'| 'RS'| 'RU'| 'RW'| 'SA'| 'SB'| 'SC'| 'SE'| 'SG'| 'SI'| 'SK'| 'SL'| 'SM'| 'SN'| 'SR'| 'ST'| 'SV'| 'SZ'| 'TD'| 'TG'| 'TH'| 'TL'| 'TN'| 'TO'| 'TR'| 'TT'| 'TV'| 'TW'| 'TZ'| 'UA'| 'UG'| 'US'| 'UY'| 'UZ'| 'VC'| 'VN'| 'VU'| 'WS'| 'XK'| 'ZA'| 'ZM'| 'ZW']| 'external_urls': {'spotify': 'https://open.spotify.com/album/7odU4foqIpRNmUSblazLBq'}| 'href': 'https://api.spotify.com/v1/albums/7odU4foqIpRNmUSblazLBq'| 'id': '7odU4foqIpRNmUSblazLBq'| 'images': [{'height': 640| 'url': 'https://i.scdn.co/image/ab67616d0000b2730610a7b20b59754022db05ec'| 'width': 640}| {'height': 300| 'url': 'https://i.scdn.co/image/ab67616d00001e020610a7b20b59754022db05ec'| 'width': 300}| {'height': 64| 'url': 'https://i.scdn.co/image/ab67616d000048510610a7b20b59754022db05ec'| 'width': 64}]| 'name': 'Love You Like I Used To'| 'release_date': '2020-02-11'| 'release_date_precision': 'day'| 'total_tracks': 1| 'type': 'album'| 'uri': 'spotify:album:7odU4foqIpRNmUSblazLBq'}
5154,The Very Best of Billy Ocean
5155,Never My Love: The Anthology
6602,Slave
5414,The Very Best Of: An Excellent Adventure
5156,The Chambers' Brothers Greatest Hits
5968,Life on a Rock
5157,Martika's Kitchen (Expanded Edition)
5160,Swallow Tales
5161,Menagerie
5162,Triumph
5164,Forgotten R&B Hits
6273,The Red Shoes
5165,Lover's Island / You're Gonna Cry
6742,David Bowie (aka Space Oddity
5166,Sun Records - Southern Soul
5167,For The Working Girl
5169,Playlist: The Best Of The Flamingos
7970,Sings the Hits
6625,Lonely Grill
5171,{'album_type': 'album'| 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/718COspgdWOnwOFpJHRZHS'}| 'href': 'https://api.spotify.com/v1/artists/718COspgdWOnwOFpJHRZHS'| 'id': '718COspgdWOnwOFpJHRZHS'| 'name': 'Luke Combs'| 'type': 'artist'| 'uri': 'spotify:artist:718COspgdWOnwOFpJHRZHS'}]| 'available_markets': ['AD'| 'AE'| 'AG'| 'AL'| 'AM'| 'AO'| 'AR'| 'AT'| 'AU'| 'AZ'| 'BA'| 'BB'| 'BD'| 'BE'| 'BF'| 'BG'| 'BH'| 'BI'| 'BJ'| 'BN'| 'BO'| 'BR'| 'BS'| 'BT'| 'BW'| 'BY'| 'BZ'| 'CA'| 'CH'| 'CI'| 'CL'| 'CM'| 'CO'| 'CR'| 'CV'| 'CW'| 'CY'| 'CZ'| 'DE'| 'DJ'| 'DK'| 'DM'| 'DO'| 'DZ'| 'EC'| 'EE'| 'EG'| 'ES'| 'FI'| 'FJ'| 'FM'| 'FR'| 'GA'| 'GB'| 'GD'| 'GE'| 'GH'| 'GM'| 'GN'| 'GQ'| 'GR'| 'GT'| 'GW'| 'GY'| 'HK'| 'HN'| 'HR'| 'HT'| 'HU'| 'ID'| 'IE'| 'IL'| 'IN'| 'IS'| 'IT'| 'JM'| 'JO'| 'JP'| 'KE'| 'KG'| 'KH'| 'KI'| 'KM'| 'KN'| 'KR'| 'KW'| 'KZ'| 'LA'| 'LB'| 'LC'| 'LI'| 'LK'| 'LR'| 'LS'| 'LT'| 'LU'| 'LV'| 'MA'| 'MC'| 'MD'| 'ME'| 'MG'| 'MH'| 'MK'| 'ML'| 'MN'| 'MO'| 'MR'| 'MT'| 'MU'| 'MV'| 'MW'| 'MX'| 'MY'| 'MZ'| 'NA'| 'NE'| 'NG'| 'NI'| 'NL'| 'NO'| 'NP'| 'NR'| 'NZ'| 'OM'| 'PA'| 'PE'| 'PG'| 'PH'| 'PK'| 'PL'| 'PS'| 'PT'| 'PW'| 'PY'| 'QA'| 'RO'| 'RS'| 'RU'| 'RW'| 'SA'| 'SB'| 'SC'| 'SE'| 'SG'| 'SI'| 'SK'| 'SL'| 'SM'| 'SN'| 'SR'| 'ST'| 'SV'| 'SZ'| 'TD'| 'TG'| 'TH'| 'TL'| 'TN'| 'TO'| 'TR'| 'TT'| 'TV'| 'TW'| 'TZ'| 'UA'| 'UG'| 'US'| 'UY'| 'UZ'| 'VC'| 'VN'| 'VU'| 'WS'| 'XK'| 'ZA'| 'ZM'| 'ZW']| 'external_urls': {'spotify': 'https://open.spotify.com/album/0S9D5NIDp2YXhYwlvuJzqx'}| 'href': 'https://api.spotify.com/v1/albums/0S9D5NIDp2YXhYwlvuJzqx'| 'id': '0S9D5NIDp2YXhYwlvuJzqx'| 'images': [{'height': 640| 'url': 'https://i.scdn.co/image/ab67616d0000b273429d8ec28f865acf2a927c2d'| 'width': 640}| {'height': 300| 'url': 'https://i.scdn.co/image/ab67616d00001e02429d8ec28f865acf2a927c2d'| 'width': 300}| {'height': 64| 'url': 'https://i.scdn.co/image/ab67616d00004851429d8ec28f865acf2a927c2d'| 'width': 64}]| 'name': 'What You See Is What You Get'| 'release_date': '2019-11-08'| 'release_date_precision': 'day'| 'total_tracks': 18| 'type': 'album'| 'uri': 'spotify:album:0S9D5NIDp2YXhYwlvuJzqx'}
5173,Lovin' the Night Away (2018 Remaster)
5174,Midnight Rocker
5814,One Thing Right
5692,Un Lugar para Juntarnos
5177,The Silver Tongued Devil and I
5181,Loyal (feat. Drake)
5183,Uptown Saturday Night
7031,Jerry Fuller
5185,Cherrytone Rock Seion
5187,Shakespeare Stole My Baby
5188,Lullaby of Love
5193,One of These Nights (2013 Remaster)
7623,Helen Shapiro
5195,Ma! He's Making Eyes At Me
5196,Christmas Pop
5198,Fiesta Macarena
5201,Acoustic Live!
6325,First Impressions
5202,Made For Now
5203,Go Mode
5206,Bold As Love
5207,Magic Man
5208,La Bella Mafia
5334,Hurry U
5209,26 Greatest Hits
5210,Don & Juan
5398,Money
5211,50 At Fifty
5212,Pluto 3D
5214,The Different Story (World Of Lust And Crime)
6165,Remind Me to Forget
5215,The Perfect Storm
5216,So This Is Love
5422,Playlist: The Very Best Of Frankie J
5218,Make It Hot
5219,x (Wembley Edition)
5222,Old Dominion
6516,Peter Gabriel 4: Security (Remastered Version)
5225,Golden Oldies
5226,Making Music
5227,Make Me (Cry)
5228,Dirty Computer
7886,Wild Wild West
5578,Christopher Cross
5229,The Best Years of Our Lives (Deluxe Version)
5332,Best of Louise Tucker (Le meilleur des années 80)
5230,{'album_type': 'album'| 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/147nKr9upHZSSxqCzh9j7c'}| 'href': 'https://api.spotify.com/v1/artists/147nKr9upHZSSxqCzh9j7c'| 'id': '147nKr9upHZSSxqCzh9j7c'| 'name': 'Jimmie Allen'| 'type': 'artist'| 'uri': 'spotify:artist:147nKr9upHZSSxqCzh9j7c'}]| 'available_markets': ['AD'| 'AE'| 'AG'| 'AL'| 'AM'| 'AO'| 'AR'| 'AT'| 'AU'| 'AZ'| 'BA'| 'BB'| 'BD'| 'BE'| 'BF'| 'BG'| 'BH'| 'BI'| 'BJ'| 'BN'| 'BO'| 'BR'| 'BS'| 'BT'| 'BW'| 'BY'| 'BZ'| 'CA'| 'CH'| 'CI'| 'CL'| 'CM'| 'CO'| 'CR'| 'CV'| 'CW'| 'CY'| 'CZ'| 'DE'| 'DJ'| 'DK'| 'DM'| 'DO'| 'DZ'| 'EC'| 'EE'| 'EG'| 'ES'| 'FI'| 'FJ'| 'FM'| 'FR'| 'GA'| 'GB'| 'GD'| 'GE'| 'GH'| 'GM'| 'GN'| 'GQ'| 'GR'| 'GT'| 'GW'| 'GY'| 'HK'| 'HN'| 'HR'| 'HT'| 'HU'| 'ID'| 'IE'| 'IL'| 'IS'| 'IT'| 'JM'| 'JO'| 'JP'| 'KE'| 'KG'| 'KH'| 'KI'| 'KM'| 'KN'| 'KR'| 'KW'| 'KZ'| 'LA'| 'LB'| 'LC'| 'LI'| 'LK'| 'LR'| 'LS'| 'LT'| 'LU'| 'LV'| 'MA'| 'MC'| 'MD'| 'ME'| 'MG'| 'MH'| 'MK'| 'ML'| 'MN'| 'MO'| 'MR'| 'MT'| 'MU'| 'MV'| 'MW'| 'MX'| 'MY'| 'MZ'| 'NA'| 'NE'| 'NG'| 'NI'| 'NL'| 'NO'| 'NP'| 'NR'| 'NZ'| 'OM'| 'PA'| 'PE'| 'PG'| 'PH'| 'PK'| 'PL'| 'PS'| 'PT'| 'PW'| 'PY'| 'QA'| 'RO'| 'RS'| 'RU'| 'RW'| 'SA'| 'SB'| 'SC'| 'SE'| 'SG'| 'SI'| 'SK'| 'SL'| 'SM'| 'SN'| 'SR'| 'ST'| 'SV'| 'SZ'| 'TD'| 'TG'| 'TH'| 'TL'| 'TN'| 'TO'| 'TR'| 'TT'| 'TV'| 'TW'| 'TZ'| 'UA'| 'UG'| 'US'| 'UY'| 'UZ'| 'VC'| 'VN'| 'VU'| 'WS'| 'XK'| 'ZA'| 'ZM'| 'ZW']| 'external_urls': {'spotify': 'https://open.spotify.com/album/7EpN0TPMSMqGKVjIEzc0Ts'}| 'href': 'https://api.spotify.com/v1/albums/7EpN0TPMSMqGKVjIEzc0Ts'| 'id': '7EpN0TPMSMqGKVjIEzc0Ts'| 'images': [{'height': 640| 'url': 'https://i.scdn.co/image/ab67616d0000b2730f053241d2934c00e3b8ae95'| 'width': 640}| {'height': 300| 'url': 'https://i.scdn.co/image/ab67616d00001e020f053241d2934c00e3b8ae95'| 'width': 300}| {'height': 64| 'url': 'https://i.scdn.co/image/ab67616d000048510f053241d2934c00e3b8ae95'| 'width': 64}]| 'name': 'Mercury Lane'| 'release_date': '2018-10-12'| 'release_date_precision': 'day'| 'total_tracks': 15| 'type': 'album'| 'uri': 'spotify:album:7EpN0TPMSMqGKVjIEzc0Ts'}
5232,The Complete Scepter and Warner Albums
6795,Maurice Williams and The Zodiacs
5669,Love Deluxe
5241,Centaur of Attention
5234,Anthology Vol. 1
6168,Replay
5235,Manorisms
5238,20 Glittering Greats - the original hit recordings
5239,Makin' It (Re-Recorded) - Single
5242,All Out Of Love
5245,Younger Now
5246,Ruth Brown
5250,Slayed? (Expanded)
5252,Condition Critical
5253,A Little Bit of Mambo
5255,Pop de los 60
6515,Piece Of Mind
5257,Airforce
5258,Man of the Woods
5690,Southbound
5259,Barry Manilow II
5261,Different Light (Expanded Edition)
5263,Midnight In Moscow
7003,Muscle Of Love
5265,Later That Same Year
5267,Supernatural (Remastered)
7530,Typical Reasons (Swing My Way)
5268,A Medio Vivir
7813,Where Does That Leave Love 2.0
5270,Talk Dirty
5271,Hauted Hallowee
5272,Some Type Of Love
5273,American Originals
5275,That's Christmas To Me (Deluxe Edition)
7947,{'album_type': 'single'| 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/7gZfnEnfiaHzxARJ2LeXrf'}| 'href': 'https://api.spotify.com/v1/artists/7gZfnEnfiaHzxARJ2LeXrf'| 'id': '7gZfnEnfiaHzxARJ2LeXrf'| 'name': '6ix9ine'| 'type': 'artist'| 'uri': 'spotify:artist:7gZfnEnfiaHzxARJ2LeXrf'}]| 'available_markets': ['AD'| 'AE'| 'AG'| 'AL'| 'AM'| 'AO'| 'AR'| 'AT'| 'AU'| 'AZ'| 'BA'| 'BB'| 'BD'| 'BE'| 'BF'| 'BG'| 'BH'| 'BI'| 'BJ'| 'BN'| 'BO'| 'BR'| 'BS'| 'BT'| 'BW'| 'BY'| 'BZ'| 'CA'| 'CH'| 'CI'| 'CL'| 'CM'| 'CO'| 'CR'| 'CV'| 'CW'| 'CY'| 'CZ'| 'DE'| 'DJ'| 'DK'| 'DM'| 'DO'| 'DZ'| 'EC'| 'EE'| 'EG'| 'ES'| 'FI'| 'FJ'| 'FM'| 'FR'| 'GA'| 'GB'| 'GD'| 'GE'| 'GH'| 'GM'| 'GN'| 'GQ'| 'GR'| 'GT'| 'GW'| 'GY'| 'HK'| 'HN'| 'HR'| 'HT'| 'HU'| 'ID'| 'IE'| 'IL'| 'IN'| 'IS'| 'IT'| 'JM'| 'JO'| 'JP'| 'KE'| 'KG'| 'KH'| 'KI'| 'KM'| 'KN'| 'KR'| 'KW'| 'KZ'| 'LA'| 'LB'| 'LC'| 'LI'| 'LK'| 'LR'| 'LS'| 'LT'| 'LU'| 'LV'| 'MA'| 'MC'| 'MD'| 'ME'| 'MG'| 'MH'| 'MK'| 'ML'| 'MN'| 'MO'| 'MR'| 'MT'| 'MU'| 'MV'| 'MW'| 'MX'| 'MY'| 'MZ'| 'NA'| 'NE'| 'NG'| 'NI'| 'NL'| 'NO'| 'NP'| 'NR'| 'NZ'| 'OM'| 'PA'| 'PE'| 'PG'| 'PH'| 'PK'| 'PL'| 'PS'| 'PT'| 'PW'| 'PY'| 'QA'| 'RO'| 'RS'| 'RU'| 'RW'| 'SA'| 'SB'| 'SC'| 'SE'| 'SG'| 'SI'| 'SK'| 'SL'| 'SM'| 'SN'| 'SR'| 'ST'| 'SV'| 'SZ'| 'TD'| 'TG'| 'TH'| 'TL'| 'TN'| 'TO'| 'TR'| 'TT'| 'TV'| 'TW'| 'TZ'| 'UA'| 'UG'| 'US'| 'UY'| 'UZ'| 'VC'| 'VN'| 'VU'| 'WS'| 'XK'| 'ZA'| 'ZM'| 'ZW']| 'external_urls': {'spotify': 'https://open.spotify.com/album/0oAcM66E5nKMk0aUryeVT0'}| 'href': 'https://api.spotify.com/v1/albums/0oAcM66E5nKMk0aUryeVT0'| 'id': '0oAcM66E5nKMk0aUryeVT0'| 'images': [{'height': 640| 'url': 'https://i.scdn.co/image/ab67616d0000b273cc5d7df6759fc8563c6c672c'| 'width': 640}| {'height': 300| 'url': 'https://i.scdn.co/image/ab67616d00001e02cc5d7df6759fc8563c6c672c'| 'width': 300}| {'height': 64| 'url': 'https://i.scdn.co/image/ab67616d00004851cc5d7df6759fc8563c6c672c'| 'width': 64}]| 'name': 'YAYA'| 'release_date': '2020-07-03'| 'release_date_precision': 'day'| 'total_tracks': 1| 'type': 'album'| 'uri': 'spotify:album:0oAcM66E5nKMk0aUryeVT0'}
5276,Tougher Than Leather (Expanded Edition)
5277,Mashed Potatoes
7250,The Hit Singles 1950-1960
5278,Great South African Performers
5281,Ulimae Up-Bea Gym Playlis
5457,Eternity's Children
5283,Stand Back
7681,The Hits... Revisited
5284,Greatest Hits - Volume 2
5285,Women of Soul
5288,Revelation: Revolution '69
5289,The Point!
5290,The Essentials: Sammy Davis Jr.
7604,X-Static (Expanded Edition)
5296,Thank You (Deluxe Version)
5297,It's Lulu (With Bonus Tracks)
6845,Please: Further Listening 1984-1986 (2018 Remastered Version)
5298,All Your Fault: Pt. 2
5299,The Beautiful Letdown (Deluxe Version)
5302,Back 'dare!
5305,Mega Force
5307,All the Hits Plus More
5308,Dr. Boogie Presents Wasa Wasa (Fabulous Rhythm'n' Blues Shakers on the Dancefloor 1952 - 1968)
5310,Here Comes the Night
5313,Glad I'm In The Band
5314,Two For The Price Of One
5315,It Looks Like Snow
5316,Time & Charges
5317,Mercy!
5318,Away From The World (Expanded Edition)
7313,The Sky's The Limit
5319,The Best of the Ohio Express
5320,Messin' Around (w/ Enrique Iglesias)
5350,Wild Mood Swings
5322,Enter The Wu-Tang (36 Chambers
5323,Single Mixes
5324,MIA (feat. Drake)
5325,Pretty Girls Everywhere
5326,His 28 Greatest Hits
5327,Mickey: The Very Best Of Toni Basil
5329,TrapStar Turnt PopStar
5330,Maria Muldaur
7213,On Air
5331,Ready Or Not
5333,Melissa
5336,Songs That Made Us Laugh
7055,Twistin' the Night Away
6399,Psychedelic Essentials
5337,Johnny Gibson
6252,Jack Rabbit Slim
5338,The Blitz
5340,Burn (Expanded 2005 Remaster)
5341,The Fotomaker Collection
5342,Tasty
5343,Legends of the Summer
5344,The Voice Of the Sparrow / The Very Best Of Edith Piaf (Domestic Only)
6434,Midnight Love
5800,Give Tomorrow's Children One More Chance
5345,Smooth
5346,We Can't Be Stopped
5347,COSMIC
5351,Flamingo Favorites
5352,Red Octopus
5353,The Very Best Of Stacy Lattisaw
5354,The 20/20 Experience (Deluxe Version)
5355,Let Your Dim Light Shine
5356,Very Best
5358,Il Meglio
5359,Too Wird To Liv
6880,No Sound Without Silence
5360,Miss Movin' On
5577,My December
5366,Swept Away (Expanded Edition)
6062,The Mega Mix
5367,For the Love of Strange Medicine (Expanded Edition)
5368,Amplified Heart (Deluxe Edition)
5369,Save The Last Dance For Me And Other Great Hits From The 60's & 70's
5370,Revenge
7222,Cloak and Dagger - The Complete Fantasy Playlist
5371,Climbing!
5373,Mister Larry Verne
5374,Master Jack
6234,Cinnamon: The Golden Age of '60s Pop
5375,Evangeline
5377,When Rok and Roll Was the Devil's Musi
5378,Heavenly
5379,Jazz Blues Gems
5381,Duke
6959,Take Over Control (feat. Eva Simons)
5382,We All Shine
5383,The Secret
7508,Teddy (Expanded Edition)
5384,Return Of The Mack
5772,Worlds Apart
5385,Runnin' Out of Fools (Expanded Edition)
5386,Hotcakes
6518,Ghost Town
5388,The Essential Charlie Rich
5389,Rotting Pinata
5391,What I Do
5392,Brothers in Arms
5593,Music For The Masses (2006 Remastered Edition)
5395,Lil Uzi Vert vs. The World
5404,Fred Schneider & The Shake Society
5406,Honey Lingers
